text,label
"['NOW', 'ONLY', 'HURDLE', 'IS', '71', '65', '72', 'WHICH', 'IS', 'A', 'CONFIRMATION', 'OF', 'FLAG', 'BREAKOUT', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['71', '65', '72', 'ARE', 'THE', 'KEY', 'LEVELS', 'FOR', 'FLAG', 'BREAKOUT', 'CONFIRMATION', 'BINDAAAST', 'BUY']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['MAANALU', ""DON'T"", 'MISS', 'ABOVE', 'THIS', 'YELLOW', 'ARROW', 'HUGE', 'HUGE', 'HUGE', 'MOMENTUM', 'POSSIBLE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', 'MAANALU']","['NANA', 'NANA', 'symbol']"
"['FLAG', 'PATTERN', 'PRESENT', 'IN', 'MAANALU']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol']"
"['TREJHARA', 'DID', '71', 'TO', '75']","['symbol', 'NANA', 'enter', 'NANA', 'exit']"
"['TREJHARA', 'ROCKING', 'GIVEN', 'ABOVE', '71', 'GOING', 'STRONG', 'AT', '75', '90', 'KEEP', 'ON', 'BOOKING', 'TRAILING', 'ACCORDINGLY']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['TREJHARA', '71', 'TO', '78', 'BLISSGVS', '82', 'TO', '85']","['NANA', 'enter', 'NANA', 'NANA', 'symbol', 'exit', 'NANA', 'NANA']"
"['FRIENDS', 'FLAG', 'BREAKOUT', 'BUY', 'OMINFRAL', 'CMP', '38', '45', 'SL', '37', 'TARGET', '44']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['WATCHOUT', 'MAANALU', 'STARTED', 'MOVING', 'UP', 'FLAGS', 'ARE', 'VERY', 'POWERFUL']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['CONSOFINVT', 'ANOTHER', 'FLAG', 'BREAKOUT', 'A', 'MOVE', 'ABOVE', '151', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['AN', 'UPMOVE', 'ABOVE', '152', 'CAN', 'TARGET', '20', 'RS', 'UPMOVE', 'ON', 'DELIVERY', 'BASED', 'IN', 'CONSOFINVT', 'FLAG', 'BREAKOUT']","['NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'GRANULES', 'CMP', '313', 'SL', '309', 'TARGET', '317', '321']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['FRIENDS', 'GSS', 'LOOKS', 'GOOD', 'FOR', 'BTST']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['GSS', 'SUPER', 'CANDIDATE', 'FOR', 'A', 'SOLID', 'UPMOVE', 'BTST', 'BEST', 'CANDIDATE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'GSS', 'CMP', '229', '80', '230']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'FSL', 'CMP', '114']","['NANA', 'symbol', 'NANA', 'enter']"
"['BTST', 'HISARMETAL', 'CMP', '146']","['NANA', 'symbol', 'NANA', 'enter']"
"['INTRADAY', 'BUY', 'TRIGYN', 'ABOVE', '110', 'SL', '108', 'TARGET', '116', '122']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SUPER', 'DUPER', 'BREAKOUT', 'ABOVE', '110', ""DON'T"", 'MISS', '122', 'COMING']","['NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'exit', 'NANA']"
"['CONFIRMATION', 'IS', '110', 'ABOVE', 'THAT', 'HUGE', 'UPMOVE', 'POSSIBLE', ""DON'T"", 'MISS']","['NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DOUBLE', 'PATTERNS', 'INVERTED', 'H', 's', 'PATTERN', 'AND', 'FLAG', 'PATTERN', 'ALSO', 'SUPER', 'DUPER', 'DELIVERY', 'BUY']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'POLE', 'LENGTH', 'TARGET', '76', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
"['ONLY', 'HURDLE', 'IS', '48', '50']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['YELLOW', 'ARROW', 'IS', 'THE', 'ONLY', 'HURDLE', 'FOR', 'SUPER', 'DUPER', 'FLAG', 'BREAKOUT', 'CUM', 'INVERTED', 'H', 's', 'PATTERN']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'RAYMOND', 'ABOVE', '1020', 'SL', '995', 'TARGET', '1045', '1065']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['FRIENDS', 'ZODIACLOTH', 'ABOVE', '100', '100', '50', 'SUPER', 'BREAKOUT']","['NANA', 'symbol', 'NANA', 'enter', 'enter', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'ZODIACLOTH', 'ABOVE', '100', 'SL', '98', 'TARGET', '114', 'MOMENTUM', 'ABOVE', '101', '101', '50']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['CUP', 'AND', 'HANDLE', 'PATTERN', 'MULTIPLE', 'TOPS', 'RSI', 'BREAKING', 'OUT', ""DON'T"", 'MISS', 'ABOVE', '100']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['FLAG', 'BREAKOUT', 'DCMNVL', 'CMP', '202', '70']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'DCMNVL', 'CMP', '202', '70', 'SL', '175', 'TARGET', '245', '265', 'MOMENTUM', 'ABOVE', '204', '50', '205']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DCMNVL', 'DCM', 'Nouvelle', 'Ltd', 'HUGE', 'MOMENTUM', 'ABOVE', 'ARROW', 'LEVEL', 'FOR', 'FLAG', 'BREAKOUT', ""DON'T"", 'MISS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['KEEP', 'DCMNVL', 'ON', 'RADAR', 'AND', 'WAIT', 'TILL', 'THERE', 'IS', 'AN', 'UPMOVE', 'ABOVE', '203', '205']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA']"
"['FRIENDS', 'ANYTIME', 'MOMENTUM', 'CAN', 'COME', 'IN', 'DCMNVL', 'ITS', 'A', 'BINDAAAST', 'BUY']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'SPAL', 'ABOVE', '412', 'SL', '407', 'TARGET', '420', '425']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
