time,message,prediction,isPredAccurate
2019-06-11 03:45:13,"BTST UPDATE

TECHM GIVEN AT 768.40 —-> TOUCHED 770.75 ",,
2019-06-10 07:30:30,"INTRADAY UPDATE

BATAINDIA GIVEN A BUY AT 1407.35 ... TARGET OF 1422 ACHIEVED (HIGH : 1424.95) ",,
2019-06-10 04:46:17,BATAINDIA DID 1417.80 FROM 1407.35 ,,
2019-06-10 04:26:07,INTRADAY : BUY BATAINDIA CMP 1407.35 SL 1392 TARGET 1422 ,,
2019-06-10 04:00:42,INTRADAY : BUY TECHM CMP 765 SL 757 TARGET 773 ,,
2019-06-07 09:11:35,HAVELLS DID 788 TO 793.65 ,,
2019-06-07 09:02:19,INTRADAY : BUY HAVELS ABOVE 788 SL 780 TARGET 796 ,,
2019-06-07 04:49:08,INTRADAY : BUY DABUR ABOVE 409 SL 404 TARGET 414 ,,
2019-06-06 07:34:34,"RBI cuts repo rate by 25 bps; check out our complete coverage here
https://www.msgp.pl/1JiaEuw ",,
2019-06-04 08:59:48,"INTRADAY UPDATE

HAVELLS GIVEN A BUY ABOVE 779 TOUCHED 786.40 (JUST 60 PAISE AWAY FROM TARGET) ",,
2019-06-04 06:41:37,JETAIRWAYS.. GIVEN A BUY AT 138.60 .. TARGET OF 141 ACHIEVED (HIGH : 142.60) ,,
2019-06-04 06:39:40,INTRADAY : BUY JETAIRWAYS ACMP 138.60 SL 136 TARGET 141 ,,
2019-06-04 05:35:01,"MARKET SHALL REMAIN CLOSED TOMORROW (05-JUN-2019, WEDNESDAY) ON ACCOUNT OF EID ",,
2019-06-04 04:38:51,TVSMOTOR DID 508 TO 511.75 ,,
2019-06-04 04:26:49,INTRADAY : BUY TVSMOTOR ABOVE 508 SL 502 TARGET 514 ,,
2019-06-04 04:08:25,INTRADAY : BUY HAVELLS ABOVE 779 SL 771 TARGET 787 ,,
2019-06-03 10:01:32,"For The First Time

Nifty Closed Above 12000 Levels

Sensex Closed Above 40000 Levels ",,
2019-06-03 09:36:12,BTST : ABCAPITAL CMP 102.65 ,,
2019-06-03 08:31:41,"INTRADAY UPDATE

GSS GIVEN A BUY ABOVE 137 TOUCHED TARGET 139 (HIGH : 140) ",,
2019-06-03 07:50:42,INTRADAY : BUY DABUR ABOVE 408 SL 403 TARGET 413 ,,
2019-06-03 07:26:14,INTRADAY : BUY GSS ABOVE 137 SL 135 TARGET 139 ,,
2019-06-03 05:58:07,"INTRADAY UPDATE

MCDOWELL GIVEN A LEVEL OF 558.. AFTER CROSSING THIS LEVEL.. TOUCHED 562.60 ",,
2019-06-03 05:40:59,"INTRADAY UPDATE

CESC : TARGET OF 766 ACHIEVED (HIGH : 768.25) ",,
2019-06-03 05:32:39,"INTRADAY UPDATE

CESC GIVEN A BUY ABOVE 757 TOUCHED 764+ ",,
2019-06-03 05:13:15,INTRADAY : BUY SEQUENT CMP 72.20 SL 70 TARGET 74 - 75 ,,
2019-06-03 05:12:23,INTRADAY : BUY CESC ABOVE 757 - 758 SL 750 TARGET 766 ,,
2019-06-03 04:51:13,MCDOWELL HAS NOT YET GONE ABOVE 558 LEVEL.. HENCE CALL STANDS CANCELLED ,,
2019-06-03 04:08:16,INTRADAY : BUY MCDOWELL ABOVE 558 SL 552 TARGET 564 ,,
2019-06-03 03:46:47,"BTST UPDATE

TCI GIVEN AT 323 IS NOW AT 317.80 (HIGH : 320.85)... EXIT ",,
2019-05-31 09:51:05,BTST : TCI CMP 323 ,,
2019-05-31 07:28:05,"AMIT SHAH 👉 HOME MINISTER

RAJNATH SINGH 👉 DEFENCE MIN

NIRMALA SITHARAMAN 👉 FIN MINISTER ",,
2019-05-31 06:00:31,"INTRADAY UPDATE

CANFINHOME GIVEN A BUY AT 368.50 TOUCHED 370 AND SL HIT... EXIT ",,
2019-05-31 05:48:01,"INTRADAY UPDATE

GODREJCP GIVEN A BUY ABOVE 678 TOUCHED TARGET 686 ",,
2019-05-31 04:42:35,INTRADAY : BUY GODREJCP ABOVE 678 SL 670 TARGET 686 ,,
2019-05-31 04:16:23,INTRADAY : BUY CANFINHOME CMP 368.50 SL 364 TARGET 372.50 ,,
2019-05-30 09:48:15,BTST : INFIBEAM CMP 50.95 ,,
2019-05-30 09:36:53,BTST : WIPRO CMP 289.85 ,,
2019-05-30 09:35:14,"INTRADAY UPDATE

SBIN GIVEN A BUY AT 350.70 ... TARGET OF 354 ACHIEVED (HIGH : 354.30) ",,
2019-05-30 06:01:10,JUSTDIAL TARGET OF 718 ACHIEVED (HIGH : 722) ,,
2019-05-30 05:53:21,"INTRADAY UPDATE

JUSTDIAL GIVEN A BUY ABOVE 710 TOUCHED 717 (JUST 1 RUPEE AWAY FROM TARGET) ",,
2019-05-30 04:47:21,DELIVERY : BUY SHAKTIPUMP CMP 466 ,,
2019-05-30 04:43:04,SBIN DID 352.20 FROM 350.70 ,,
2019-05-30 04:35:48,INTRADAY : BUY SBIN CMP 350.70 SL 347 TARGET 354 ,,
2019-05-30 04:30:49,INTRADAY : BUY JUSTDIAL ABOVE 710 SL 702 TARGET 718 ,,
2019-05-29 03:58:35,INTRADAY : BUY GAIL CMP 355 SL 351 TARGET 359 ,,
2019-05-28 09:38:22,"INTRADAY UPDATE

ICICIBANK BELOW 429 DID 428.10 AND SL HIT.. EXIT ",,
2019-05-28 08:54:22,TECHM GOING UP.. TODAY ITSELF... 740.50 TO 746 ,,
2019-05-28 08:39:10,DELIVERY / BTST : BUY TECHM CMP 740.50 ,,
2019-05-28 06:52:25,SHORT SELL ICICIBANK BLOW 429 STOP LOSS 434 TARGET 424 ,,
2019-05-28 06:14:20,"INTRADAY UPDATE

RAMCOIND SL HIT ",,
2019-05-28 05:56:33,INTRADAY : BUY RAMCOIND ABOVE 219 SL 216 TARGET 222 ,,
2019-05-28 04:56:21,ONE CAN ALSO TAKE KIRLOSBROS FOR DELIVERY BUY FOR FIRST TARGET OF 195+ ,,
2019-05-28 04:36:01,INTRADAY : BUY KIRLOSBROS CMP 183.75 SL 180 TARGET 187 ,,
2019-05-28 03:13:22, ,,
2019-05-27 09:56:09,BTST : PURVA CMP 83 ,,
2019-05-27 09:48:13,SAKUMA.. OUR DELIVERY BUY ... MOVING UP.. 34.10 TO 35.10 ,,
2019-05-27 09:44:41,BTST : TATACHEM CMP 636 ,,
2019-05-27 08:46:40,DELIVERY : BUY SAKUMA CMP 34.10 SL 31 TARGET 38 ,,
2019-05-27 07:39:50,INTRADAY : BUY SHAKTIPUMP ABOVE 465 SL 460 TARGET 470 ,,
2019-05-27 07:27:29,SURYAROSHNI DID 263 TO 264.90 AND THEN SL HIT.. EXIT ,,
2019-05-27 07:02:55,INTRADAY : BUY SURYAROSHNI ABOVE 263 SL 260 TARGET 266 ,,
2019-05-27 06:04:50,DELIVERY : BUY GSFC CMP 105.95 SL 85 TARGET 127 ,,
2019-05-27 06:01:52,CIPLA : TARGET OF 586 ACHIEVED ,,
2019-05-27 05:55:00,"INTRADAY UPDATE

CIPLA ABOVE 580 TOUCHED ALMOST TARGET (TOUCHED 585.50, TARGET : 586) ",,
2019-05-27 04:53:22,INTRADAY : BUY CIPLA ABOVE 580 SL 574 TARGET 586 ,,
2019-05-27 03:45:35,"BTST UPDATE

BTST : ICICIBANK CMP 429.35 —> TOUCHED 433.45 ",,
2019-05-24 09:46:44,ICICIBANK GOING UP... 429.35 TO 433.25 ,,
2019-05-24 09:31:49,BTST : ICICIBANK CMP 429.35 ,,
2019-05-24 06:30:41,WELCORP.. TARGET ACHIEVED ,,
2019-05-24 06:29:56,"INTRADAY UPDATE

WELCORP GIVEN A BUY AT 143 ... TARGET OF 146 ALMOST ACHIEVED (HIGH 145.90) ",,
2019-05-24 05:27:30,"INTRADAY UPDATE

MAWANASUG GIVEN A BUY AT 52.15 ... TARGET OF 54.50 ACHIEVED (HIGH : 56.05) ",,
2019-05-24 05:02:12,INTRADAY : BUY MAWANASUG CMP 52.15 SL 50 TARGET 54.50 ,,
2019-05-24 04:08:50,INTRADAY : BUY WELCORP CMP 143 SL 140 TARGET 146 ,,
2019-05-23 06:24:51,"INTRADAY

AUROPHARMA ABOVE 673 TOUCHED TARGET 680 (HIGH : 685.55) ",,
2019-05-23 06:18:06,INTRADAY : BUY AUROPHARMA ABOVE 673 SL 666 TARGET 680 ,,
2019-05-23 05:03:30,"SENSEX ALSO CROSSES 40000 (HIGH : 40,011.69) ",,
2019-05-23 04:54:34,NIFTY FUTURES NEW HIGH CROSSES 12000 ,,
2019-05-23 04:52:50,"NIFTY FUTURES 11999.95

JUST 0.05 POINTS REMAINING TO TOUCH 12000

NEW HIGH ",,
2019-05-23 03:49:08,"BTST UPDATE

BTST : MASTEK CMP 479.25 —> TOUCHED 485.50 ",,
2019-05-22 09:53:52,BTST : MASTEK CMP 479.25 ,,
2019-05-22 05:29:04,"INTRADAY UPDATE

BFUTILITIES GIVEN A BUY ABOVE 181 TOUCHED 181.90 AND SL HIT.. EXIT ",,
2019-05-22 05:08:59,INTRADAY : BUY BFUTILITIES ABOVE 181 SL 179 TARGET 183 ,,
2019-05-22 03:31:21,Additional Risk Measures In Lieu Of Forthcoming Election Results and Inter-Operability Facility ,,
2019-05-21 05:44:30,DELIVERY : BUY CUB CMP 208 SL 192 TARGET 225 ,,
2019-05-21 04:30:12,"INTRADAY UPDATE

CIPLA GIVEN A BUY ABOVE 573 TOUCHED TARGET 579 ",,
2019-05-21 04:11:00,INTRADAY : BUY CIPLA ABOVE 573 SL 567 TARGET 579 ,,
2019-05-20 09:56:50,ADANIPORTS MOVED UP TO 406 LEVELS TILL WE TYPED THE CALL... PLEASE DO NOT CHASE.. ,,
2019-05-20 09:55:47,BTST : ADANIPORTS CMP 402.70 ,,
2019-05-20 09:25:37,"INTRADAY UPDATE 

OBEROIRLTY GIVEN A BUY ABOVE 549 ... TARGET OF 555 ACHIEVED (HIGH : 560+) ",,
2019-05-20 09:23:28,JUSTDIAL STOP LOSS HIT... EXIT ,,
2019-05-20 09:22:08,INTRADAY : BUY OBEROIRLTY ABOVE 549 SL 543 TARGET 555 ,,
2019-05-20 09:04:56,INTRADAY : BUY JUSTDIAL CMP 675 SL 668 TARGET 682 ,,
2019-05-20 07:07:59,INTRADAY : BUY YESBANK CMP 143.90 SL 141 TARGET 146 ,,
2019-05-20 04:45:02,"INTRADAY UPDATE

RAYMOND GIVEN A BUY AT 823 .... TARGET OF 832 ACHIEVED (HIGH : 832.95) ",,
2019-05-20 04:26:59,RAYMOND GOING UP... 823 TO 829.60 ,,
2019-05-20 04:22:48,INTRADAY : BUY RAYMOND CMP 823 SL 814 TARGET 832 ,,
2019-05-20 03:46:46,"BTST UPDATE

BTST : IDFCFIRSTB CMP 41.80—> GOING STRONG AT 43.50 ",,
2019-05-17 09:39:27,BTST : IDFCFIRSTB CMP 41.80 ,,
2019-05-17 09:05:00,DELVIERY : BUY MGL CMP 863 SL 835 TARGET 895 ,,
2019-05-17 09:01:23,HEIDELBERG .. SL HIT... EXIT ,,
2019-05-17 08:33:25,M&MFIN GIVEN A BUY AT 379 TOUCHED 381.90 ,,
2019-05-17 07:57:29,INTRADAY : BUY M&MFIN ABOVE 379 SL 375 TARGET 383 ,,
2019-05-17 07:53:55,INTRADAY : BUY CHENNAIPETRO CMP 213.20 SL 211 TARGET 215 ,,
2019-05-17 06:50:30,DABUR TARGET OF 374 ACHIEVED (HIGH : 374.40) ,,
2019-05-17 06:06:01,INTRADAY : BUY DABUR CMP 370.65 SL 367 TARGET 374 ,,
2019-05-17 04:58:52,"BTST UPDATE

JUSTDIAL GIVEN AT 591.75 YESTERDAY... ROCKING TODAY AT 619+ ",,
2019-05-17 04:36:13,INTRADAY : BUY HEIDELBERG CMP 183 SL 180 TARGET 186 ,,
2019-05-16 09:50:23,INTRADAY UPDATE GIVEN IN TATASTEEL AT 468 TOUCHED 471.30 (70 PAISA AWAY FROM FIRST TARGET) ,,
2019-05-16 09:48:24,JUSTDIAL ROCKING.. 591.75 TO 601.95... KEEP ON BOOKING / TRAILING ACCORDINGLY ,,
2019-05-16 09:45:31,"BTST UPDATE

JUSTDIAL GIVEN AT 591.75 GOING STRONG AT 596+ TODAY ITSELF ",,
2019-05-16 09:43:32,BTST : JUSTDIAL CMP 591.75 ,,
2019-05-16 08:45:39,TATASTEEL DID 468 TO470.45 ,,
2019-05-16 08:23:11,INTRADAY : BUY TATASTEEL CMP 468 SL 463 TARGET 473 ,,
2019-05-16 07:28:30,"INTRADAY UPDATE

NIITLTD GIVEN A BUY AT 105.80 TOUCHED 106.90 AND NOW SL HIT... EXIT ",,
2019-05-16 04:00:14,INTRADAY : BUY NIITLTD CMP 105.80 SL 103.50 TARGET 108 ,,
2019-05-16 03:49:51,"BTST UPDATE

UPL GIVEN AS BTST AT 970 YESTERDAY... GOING STRONG AT 982 ",,
2019-05-15 08:39:02,INTRADAY : BUY UPL ABOVE 976 SL 966 TARGET 986 ,,
2019-05-15 05:18:52,"INTRADAY UPDATE

TATASTEEL GIVEN A BUY AT 477.55 TOUCHED 480.95 JUST 1 RUPEE AWAY FROM TARGET ",,
2019-05-15 04:31:45,INTRADAY : BUY TATASTEEL CMP 477.55 SL 472 TARGET 482 ,,
2019-05-15 03:50:51,"BTST UPDATE

BTST : LICHSGFIN CMP 488 —> TOUCHED 491.75 ",,
2019-05-15 03:45:11, ,,
2019-05-14 09:43:22,BTST : LICHSGFIN CMP 488 ,,
2019-05-14 08:14:52,"INTRADAY UPDATE

RELIANCE GIVEN A BUY AT 1247 TOUCHED TARGET 1260 (HIGH : 1263) ",,
2019-05-14 07:58:39,RELIANCE... AN INTRADAY BUY GIVEN AT 1247 FOR TARGET 1260 ... HAS ALREADY TOUCHED 1256 ,,
2019-05-14 07:54:31,NIFTY FUTURES MOVING UP.. OUR BUY GIVEN AT 11175 IS NOW GOING STRONG AT 11214 ,,
2019-05-14 06:46:51,BIOCON GOING UP... 534 TO537.55 ,,
2019-05-14 05:24:12,INTRADAY : BUY BIOCON CMP 534 SL 528 TARGET 540 ,,
2019-05-14 04:23:31,POSITIONAL : BUY NIFTY FUTURES CMP 11175 SL 11135 (CLOSING BASIS) TARGET 11300 ,,
2019-05-14 03:59:19,INTRADAY : BUY RELIANCE CMP 1247 SL 1234 TARGET 1260 ,,
2019-05-13 09:54:21,FSL DID 52.45 TO 52.90 AND SL HIT.. EXIT ,,
2019-05-13 05:52:34,BFUTILITIES DID 170 TO 170.75 AND SL HIT... EXIT ,,
2019-05-13 04:45:42,INTRADAY  BUY FSL CMP 52.45 SL 51.30 TARGET 53.50 ,,
2019-05-13 04:03:53,INTRADAY : BUY BFUTILITIES CMP 170 SL 168 TARGET 172 ,,
2019-05-10 09:45:37,BTST : APOLLOTYRE CMP 191.75 ,,
2019-05-10 09:44:07,BTST : CENTURYTEX CMP 931 ,,
2019-05-10 09:14:05,"INTRADAY UPDATE

BEML GIVEN AN INTRADAY BUY AT 841.50 TOUCHED 848.80 ",,
2019-05-10 09:03:36,INTRADAY : BUY BEML CMP 841.50 SL 832 TARGET 850 ,,
2019-05-10 07:47:56,CENTURYTEX SL HIT ,,
2019-05-10 07:45:55,DELIVERY : BUY STAR CMP 504 AND ON DIPS SL 450 TARGET 575 - 600 ,,
2019-05-10 07:02:55,INTRADAY : BUY BANKINDIA CMP 86.10 SL 85 TARGET 87.50 ,,
2019-05-10 06:27:18,INTRADAY : BUY CENTURYTEX CMP 933 SL 923 TARGET 943 ,,
2019-05-09 08:49:15,"INTRADAY UPDATE

VIPIND GIVEN A BUY ABOVE 427 .. TARGET ACHIEVED OF 432 (HIGH : 435.50) ",,
2019-05-09 08:33:25,"INTRADAY UPDATE

VIPIND GIVEN A BUY ABOVE 427 TOUCHED 431.50 ",,
2019-05-09 08:32:24,"INTRADAY UPDATE

TATAMOTORS GIVEN A BUY AT 186 TOUCHED TARGET 188 (HIGH 189.80) ",,
2019-05-09 06:11:13,INTRADAY : BUY TATAMOTORS CMP 186 SL 184 TARGET 188 ,,
2019-05-09 06:02:22,INTRADAY : BUY VIPIND ABOVE 427 SL 422 TARGET 432 ,,
2019-05-09 05:38:02,TATAELEXI SL HIT.... EXIT ,,
2019-05-09 04:29:37,IBULHSGFIN : TARGET ACHIEVED (HIGH 687.50) ,,
2019-05-09 04:21:05,INTRADAY : BUY TATAELEXI CMP 869 SL 860 TARGET 878 ,,
2019-05-09 04:19:05,IBULHSGFIN DID 680 TO 684.40 ,,
2019-05-09 04:06:05,INTRADAY : BUY IBULHSGFIN CMP 680 SL 673 TARGET 687 ,,
2019-05-09 03:23:51, ,,
2019-05-08 08:19:12,BATA GIVEN A BUY ABOVE 1357 TOUCHED 1366 ,,
2019-05-08 07:07:42,INTRADAY : BUY BATAINDIA ABOVE 1357 SL 1343 TARGET 1371 ,,
2019-05-08 05:57:16,TATAMOTORS.. SL HIT ,,
2019-05-08 04:42:03,YESBANK : SL HIT ,,
2019-05-08 04:15:42,INTRADAY : BUY TATAMOTORS CMP 190.50 SL 187 TARGET 194 ,,
2019-05-08 04:11:01,INTRADAY : BUY YESBANK CMP 166 SL 163 TARGET 169 ,,
2019-05-07 07:46:01,"INTRADAY UPDATE

BAJAJCON GIVEN A BUY AT 346 TOUCHED TARGET 350 (HIGH : 351.50) ",,
2019-05-07 06:55:01,INTRADAY : BUY BAJAJCON CMP 346 SL 342 TARGET 350 ,,
2019-05-07 06:22:42,INTRADAY : BUY IBULHSGFIN CMP 688 SL681 TARGET 695 ,,
2019-05-07 06:21:22,EYES ON MARUTI.. CMP 6780 LOOKS GOOD ,,
2019-05-07 05:49:57,"INTRADAY UPDATE

BIOCON GIVEN A BUY ABOVE 554 TOUCHED 558.15 ",,
2019-05-07 04:59:40,INTRADAY : BUY BIOCON ABOVE 554 SL 548 TARGET 560 ,,
2019-05-07 04:57:06,"INTRADAY UPDATE

BIRLACORP  GIVEN A BUY ABOVE 540 TOUCHED TARGET 546 ",,
2019-05-07 04:36:51,"INTRADAY UPDATE

DLINK BUY GIVEN AT 86.40 TOUCHED TARGET 88 (HIGH : 88.30) ",,
2019-05-07 04:35:25,INTRADAY : BUY DLINKINDIA CMP 86.40 SL 85 TARGET 88 ,,
2019-05-07 04:28:47,BIRLACORP TOUCHED 544.70 FROM 540 ,,
2019-05-07 04:22:48,INTRADAY : BUY BIRLACORP ABOVE 540 SL 534 TARGET 546 ,,
2019-05-07 04:08:43,INTRADAY : BUY BATAINDIA ABOVE 1375 SL 1361 TARGET 1390 ,,
2019-05-06 09:54:16,CENTURYPLY GOING UP TODAY ITSELF... 167.50 TO 170.50 ,,
2019-05-06 09:43:51,IGNORE MINDTREE INTRADAY CALL AS TIME REMAINING IS LESS ,,
2019-05-06 09:43:13,BTST : CENTURYPLY GIVEN AT 167.50 TOUCHED 169.40 TODAY ITSELF ,,
2019-05-06 09:32:39,BTST : CENTURYPLY CMP 167.50 ,,
2019-05-06 09:28:18,INTRADAY : BUY MINDTREE ABOVE 983 SL 973 TARGET 993 ,,
2019-05-03 09:55:44,ONE CAN TAKE ABCAPITAL AS BTST ALSO ,,
2019-05-03 09:32:03,BTST : DEEPAKNTR CMP 272 ,,
2019-05-03 05:37:56,ABCAPITAL DID 101.20 TO 101.85 AND THEN STOP LOSS TRIGERRED.. EXIT ,,
2019-05-03 03:56:04,"BTST UPDATE

BTST : TORNTPOWER CMP 258.30 —> TOUCHED 259.25 ",,
2019-05-03 03:52:58,INTRADAY : BUY ABCAPITAL CMP 101.20 SL 99.50 ,,
2019-05-02 10:12:16,JETAIR... ABOVE 133.60 GAVE A QUICK UPMOVE UPTO 143+ ,,
2019-05-02 09:48:39,BTST : TORNTPOWER CMP 258.30 ,,
2019-05-02 09:47:16,JETAIR : ABOVE 133.60 CAN GIVE A QUICK UPMOVE ,,
2019-05-02 09:30:03,"INTRADAY UPDATE

TATASTEEL SL HIT... EXIT ",,
2019-05-02 09:07:24,DELIVERY : BUY HDFCLIFE CMP 417.40 SL 340 TARGET 500 ,,
2019-05-02 08:48:29,MARUTI CMP 6709 looks good for an intraday upmove ,,
2019-05-02 08:45:24,INTRADAY : BUY TATASTEEL ABOVE 561 SL 555 TARGET 567 ,,
2019-05-02 04:59:48,"INTRADAY UPDATE

INTRADAY BUY GIVEN IN BSE ABOVE 631 ... TARGET 638 ACHIEVED ",,
2019-05-02 04:43:36,INTRADAY : BUY BSE ABOVE 631 SL 624 TARGET 638 ,,
2019-05-02 04:31:22,"INTRADAY UPDATE

BEML BUY GIVEN AT 874.30 ... TARGET OF 885 ACHIEVED ",,
2019-05-02 04:19:19,"INTRADAY UPDATE

BEML GIVEN A BUY AT 874.30 TOUCHED 883.60 ALMOST NEAR TO TARGET OF 885 ",,
2019-05-02 04:09:41, ,,
2019-05-02 04:07:45,INTRADAY : BUY BEML CMP 874.30 SL 865 TARGET 885 ,,
2019-04-30 09:51:59,TATASTEEL GIVEN A BTST TODAY AT 555.50 TOUCHED 560.60 TODAY ITSELF ,,
2019-04-30 09:39:17,BTST : TATASTEEL CMP 555.50 ,,
2019-04-30 07:39:26,INTRADAY : BUY DCMSHRIRAM CMP 433.05 SL 428 TARGET 438 ,,
2019-04-30 06:02:27,"INTRADAY UPDATE

JSWSTEEL GIVEN A BUY ABOVE 299 ... TARGET OF 302 ACHIEVED (HIGH : 303+) ",,
2019-04-30 05:52:04,INTRADAY : BUY JSWSTEEL ABOVE 299 SL 296 TARGET 302 ,,
2019-04-30 03:25:17, ,,
2019-04-25 07:35:52,INTRADAY UPDATE  : BUY GIVEN IN MANGLAMCEM AT 280.05 ...TARGET OF 283 ACHIEVED ,,
2019-04-25 07:26:37,INTRADAY : BUY MANGLMCEM CMP 280.05 SL 277 TARGET 283 ,,
2019-04-25 06:09:20,"CENTURYTEX TARGET OF 943 ACHIEVED.

DELIVERY BASED ALSO LOOKS GOOD FOR MEDIUM TERM ",,
2019-04-25 05:50:28,INTRADAY :BUY TATACHEM CMP 581.90 SL 575 TARGET 588 ,,
2019-04-25 05:31:29,"LIVE SMS HAVE STARTED

THANKS FOR YOUR KIND CO-OPERATION

INCONVENIENCE CAUSED IS HIGHLY REGRETTED ",,
2019-04-25 04:40:48,"INTRADAY UPDATE

CENTURYTEX GIVEN A BUY ABOVE 933 TOUCHED 940 ",,
2019-04-25 04:40:25,"INTRADAY UPDATE

ORIENTCEM GIVEN A BUY AT 98.10 ... TARGET OF 102 ACHIEVED (HIGH : 103.75) ",,
2019-04-25 04:37:10,ORIENTCEM MOVED FROM 98.10 TO 99.75 ,,
2019-04-25 04:33:15,INTRADAY : BUY ORIENTCEM CMP 98.10 SL 96 TARGET 102 ,,
2019-04-25 04:29:38,INTRADAY : BUY CENTURYTEX ABOVE 933 SL 923 TARGET 943 ,,
2019-04-25 03:35:25, ,,
2019-04-24 09:47:43,RELCAP rocking now from 150 to 156.45 ,,
2019-04-24 09:37:33,BTST : LICHSGFIN CMP 501.10 ,,
2019-04-24 09:27:38,NIFTY FUTURES 11616 to 11704 ( 88 points  up ). Book full profit ..... ,,
2019-04-24 09:22:33,POKARNA GIVEN TODAY AT 185 AS BTST... TOUCHED 189 TODAY ITSELF ,,
2019-04-24 09:10:11,BTST : POKARNA CMP 185 ,,
2019-04-24 09:07:13,NIFTY FUTURES ... 11616 to 11687 ( 71 points).🚀🚀🚀🚀 ,,
2019-04-24 08:44:48,NIFTY FUTURES ROCKING FROM 11616 TO 11668+ ,,
2019-04-24 08:44:02,"INTRADAY UPDATE

RELCAP GIVEN A BUY ABOVE 150 TOUCHED TARGET 152 (HIGH : 152.50) ",,
2019-04-24 08:35:03,INTRADAY : BUY RELCAP ABOVE 150 SL 148 TARGET 152 ,,
2019-04-24 08:24:15,RNAM DID 210 TO 211.80 ,,
2019-04-24 08:10:11,ELGIEQUIP GIVEN A BUY ABOVE 265 TOUCHED TARGET 268 ,,
2019-04-24 08:09:39,RNAM : SUSTAINING ABOVE 210 CAN GIVE A NICE UPMOVE ,,
2019-04-24 08:03:49,INTRADAY  : BUY ELGIEQUIP ABOVE 265 SL 262 TARGET 268 ,,
2019-04-24 07:47:25,NIFTY FUTURES DIDN'T GO ABOVE 11616 BUT TOUCHED 11614.75 ,,
2019-04-24 07:36:37,DHFL DID 144.10 TO 146 ,,
2019-04-24 07:33:07,INTRADAY : BUY DHFL CMP 144.10 SL 141 TARGET 147 ,,
2019-04-24 07:14:34,NIFTY FUTURES  :ABOVE 11616 CAN GIVE A NICE UPMOVE ,,
2019-04-24 04:03:04, ,,
2019-04-24 03:45:34,"BTST UPDATE (BTST GIVEN YESTERDAY)

BTST : ONGC CMP 163 —> TOUCHED 168.85 ",,
2019-04-23 09:41:41,BTST : ONGC CMP 163 ,,
2019-04-23 08:00:48,INTRADAY : BUY ICICIBANK CMP 399.15 SL 395 TARGET 404 ,,
2019-04-23 06:37:59,LALPATH... DID 1086 TO 1100 ,,
2019-04-23 06:12:29,YESBANK MOVING UP... ,,
2019-04-23 06:08:43,LALPATHLAB : ABOVE 1086 CAN SHOW SOME GOOD MOMENTUM ,,
2019-04-23 06:05:27,INTRADAY : BUY ORIENTBANK CMP 101.25 SL 99 TARGET 104 ,,
2019-04-23 04:35:06, ,,
2019-04-23 04:35:02, ,,
2019-04-23 04:08:04,INTRADAY : BUY YESBANK CMP 242.50 SL 238 TARGET 247 ,,
2019-04-22 07:07:30,INTRADAY : BUY ICICIPRULIFE CMP 375 SL 371 TARGET 379 ,,
2019-04-22 06:36:17,ONE CAN TAKE MASTEK FOR DELIVERY (CMP 480.50) WITH STOP LOSS OF 440 TARGET 592+ ,,
2019-04-22 06:12:29,MASTEK SL HIT.. EXIT ,,
2019-04-22 04:23:54,INTRADAY : BUY MASTEK ABOVE 484 SL 479 TARGET 489 ,,
2019-04-18 09:48:50,"KINDLY NOTE THAT

MARKETS WILL REMAIN CLOSED TOMORROW (19-APR-2019, FRIDAY) ON ACCOUNT OF GOOD FRIDAY ",,
2019-04-18 09:30:21,BTST : CENTURYTEX CMP 941.40 ,,
2019-04-18 09:25:21,"INTRADAY UPDATE

CENTURYTEX GIVEN A BUY ABOVE 939 TOUCHED 945.60 ",,
2019-04-18 09:23:43,"INTRADAY UPDATE

JSWSTEEL GIVEN A BUY AT 294.20   TOUCHED TARGET 297.50 (HIGH : 297.80) ",,
2019-04-18 09:06:14,"INTRADAY UPDATE

JSWSTEEL GIVEN A BUY AT 294.20 TOUCHED 296.45 ",,
2019-04-18 08:46:15,INTRADAY : BUY JSWSTEEL CMP 294.20 SL 291 TARGET 297.50 ,,
2019-04-18 08:37:53,INTRADAY : BUY CENTURYTEX ABOVE 939 SL 929 TARGET 949 ,,
2019-04-18 07:38:55,DELIVERY : BUY NUCLEUS CMP 380 SL 313 TARGET 450 ,,
2019-04-18 05:40:57,"INTRADAY UPDATE

QUICKHEAL GIVEN AT 228 FOR TARGET OF 231, TARGET ACHIEVED (HIGH : 231.75) ",,
2019-04-18 05:20:09,INTRADAY : BUY QUICKHEAL CMP 228 LEVELS SL 225 TARGET 231 ,,
2019-04-16 10:01:53,BTST : ALANKIT.. DID 33.30 TO 36.80 TODAY ITSELF ,,
2019-04-16 09:42:48,BTST : ALANKIT CMP 33.30 ,,
2019-04-16 09:38:49,"INTRADAY UPDATE

WALCHANDNAGAR GIVEN A BUY ABOVE 94 TOUCHED TARGET 96 ",,
2019-04-16 09:34:14,"KINDLY NOTE THAT

MARKETS WILL REMAIN CLOSED TOMORROW (17-APR-2019, WEDNESDAY) ON ACCOUNT OF MAHAVIR JAYANTI ",,
2019-04-16 09:32:34,INTRADAY : BUY WALCHANDNAGAR ABOVE 94 SL 92.50 TARGET 96 ,,
2019-04-16 08:35:26,INTRADAY : BUY GUJALKALI ABOVE 500 SL 495 TARGET 505 ,,
